Date,Véhicule,Immatriculation,Type,Modèle,Conducteur,Départ,Arrivée,Zone Départ,Zone Arrivée,Distance (km),Durée Trajet,Durée Arrêts,Nombre Arrêts,Vitesse Moy (km/h),Vitesse Max (km/h),Carburant (L),Conso Moy (L/100km),Temps Ralenti (min),Excès Vitesse (nb),Freinages Brusques,Accélérations Brusques,Score Conduite
2025-12-30,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,08:46,09:23,Bargny,Keur Massar,139.07,0:37:00,0:00:00,0,225.52,261.77,14.72,10.58456651544347,10,0,0,5,97
2025-12-30,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Cheikh Ndiaye,17:35,18:46,Grand Yoff,Guédiawaye,5.7,1:11:00,0:00:00,0,4.82,5.54,0.86,15.014095807336584,16,1,6,0,87
2025-12-30,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Moussa Diouf,16:33,18:52,SOCOCIM Rufisque,Guédiawaye,123.34,2:19:00,0:19:00,1,53.24,72.03,20.34,16.492547355221436,11,0,0,0,87
2025-12-30,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Ndèye Mbaye,06:09,07:17,Pikine,Yeumbeul,53.6,1:08:00,1:12:00,3,47.29,62.08,10.12,18.876302227748422,26,4,2,1,66
2025-12-30,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Ndèye Mbaye,17:53,20:52,Bargny,Plateau (Dakar),128.91,2:59:00,0:44:00,4,43.21,47.93,45.03,34.93291779267658,10,0,7,3,86
2025-12-30,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Moussa Diouf,17:15,20:12,Pikine,Plateau (Dakar),38.94,2:57:00,1:00:00,4,13.2,16.43,11.53,29.61013238941038,18,0,1,0,99
2025-12-30,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Fatou Sall,17:06,18:58,Mbao,Bargny,94.88,1:52:00,0:14:00,2,50.83,68.1,30.98,32.65165930526226,9,0,0,0,75
2025-12-31,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Moussa Diouf,09:45,10:00,Almadies,Yeumbeul,71.38,0:15:00,0:00:00,0,285.52,338.74,13.53,18.954682880833932,10,0,0,0,84
2025-12-31,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Fatou Sall,18:18,21:06,Plateau (Dakar),Mbao,84.93,2:48:00,0:24:00,3,30.33,41.67,15.81,18.61476908212449,16,3,6,0,70
2025-12-31,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Aïssatou Ba,06:23,08:18,Thiaroye,SOCOCIM Rufisque,71.07,1:55:00,0:30:00,2,37.08,41.26,12.89,18.13780381936482,12,0,7,2,65
2025-12-31,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Moussa Diouf,08:33,09:01,Grand Yoff,Thiaroye,9.1,0:28:00,1:48:00,4,19.5,23.04,1.8,19.732551762437613,28,4,0,3,65
2025-12-31,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aïssatou Ba,10:11,10:42,Parcelles Assainies,Yeumbeul,74.74,0:31:00,0:54:00,2,144.66,159.36,8.95,11.979120179164745,29,0,0,4,98
2025-12-31,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Cheikh Ndiaye,07:26,08:09,Diamniadio,Guédiawaye,57.95,0:43:00,1:40:00,4,80.86,111.73,5.38,9.277318592465537,21,5,0,0,83
2025-12-31,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Aminata Sy,12:39,14:23,Parcelles Assainies,Sébikotane,144.29,1:44:00,0:00:00,0,83.24,115.24,47.3,32.780700180123695,10,0,0,0,91
2025-12-31,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Moussa Diouf,16:21,17:02,Mbao,Parcelles Assainies,111.99,0:41:00,1:18:00,3,163.89,181.39,32.9,29.381978047867275,8,0,0,0,73
2025-12-31,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Alioune Seck,06:40,08:36,Mbao,Diamniadio,64.14,1:56:00,0:50:00,5,33.18,45.0,17.86,27.853027518048634,30,0,0,0,68
2025-12-31,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Aïssatou Ba,14:42,15:36,Mbao,Grand Yoff,6.04,0:54:00,1:56:00,4,6.71,8.96,1.01,16.695501519600676,23,0,0,0,85
2025-12-31,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mamadou Diop,16:38,19:14,Mbao,Almadies,34.2,2:36:00,0:00:00,0,13.15,18.03,5.97,17.449706608610292,20,0,2,0,62
2025-12-31,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Ibrahima Sarr,08:09,08:56,Sébikotane,Thiaroye,27.55,0:47:00,0:10:00,2,35.17,48.56,4.95,17.957984424214402,18,0,0,0,94
2025-12-31,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mariama Wade,15:29,17:50,Mbao,Keur Massar,136.37,2:21:00,0:29:00,1,58.03,67.71,24.6,18.042097721196406,6,0,2,0,78
2025-12-31,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Fatou Sall,07:26,07:41,Bargny,SOCOCIM Rufisque,102.41,0:15:00,0:34:00,2,409.64,535.57,16.95,16.55128448774198,22,0,8,0,61
2025-12-31,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Alioune Seck,13:34,16:21,Guédiawaye,SOCOCIM Rufisque,105.8,2:47:00,0:45:00,3,38.01,43.33,29.95,28.30937449058804,9,0,7,0,69
2025-12-31,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Astou Diallo,16:27,18:26,Guédiawaye,Port de Dakar,76.32,1:59:00,0:24:00,1,38.48,44.84,6.63,8.683435997871458,8,0,2,0,93
2025-12-31,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mamadou Diop,14:24,16:43,Thiaroye,Sébikotane,148.86,2:19:00,1:30:00,5,64.26,75.72,16.52,11.095919358679609,22,4,0,0,69
2025-12-31,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mamadou Diop,18:10,20:43,Yeumbeul,Diamniadio,109.79,2:33:00,1:36:00,4,43.05,50.25,11.03,10.048558813505224,17,0,6,0,93
2025-12-31,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Ndèye Mbaye,17:56,18:54,Almadies,Thiaroye,43.8,0:58:00,0:32:00,2,45.31,53.47,4.87,11.107610497814768,6,0,5,0,98
2025-12-31,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Aïssatou Ba,08:22,09:37,Almadies,Sébikotane,61.17,1:15:00,0:42:00,3,48.94,66.37,6.49,10.606499722869504,16,0,0,3,85
2025-12-31,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Fatou Sall,12:34,14:06,Bargny,Thiaroye,73.79,1:32:00,0:28:00,1,48.12,56.62,25.73,34.87353608590247,20,0,0,0,97
2025-12-31,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Babacar Sow,11:37,12:16,Grand Yoff,Diamniadio,110.61,0:39:00,0:40:00,4,170.17,216.67,30.78,27.82430152140175,7,0,0,6,91
2025-12-31,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Mamadou Diop,12:25,12:40,Grand Yoff,Port de Dakar,116.75,0:15:00,1:27:00,3,467.0,561.35,11.56,9.900356358946972,21,0,5,3,88
2025-12-31,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Mamadou Diop,12:35,14:38,Thiaroye,Mbao,38.15,2:03:00,0:17:00,1,18.61,22.18,3.39,8.891408844269758,22,0,0,0,70
2025-12-31,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Khadija Kane,17:12,17:50,Yeumbeul,Plateau (Dakar),69.43,0:38:00,0:10:00,2,109.63,124.94,7.62,10.977770867519194,22,0,4,6,84
2025-12-31,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,14:27,15:10,Grand Yoff,Guédiawaye,101.22,0:43:00,1:21:00,3,141.24,158.62,9.85,9.73295232340599,13,0,6,0,67
2025-12-31,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Fatou Sall,16:27,19:16,Diamniadio,Bargny,105.61,2:49:00,0:00:00,0,37.49,51.13,33.17,31.407494150844265,18,0,1,0,64
2025-12-31,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Moussa Diouf,13:21,14:40,Parcelles Assainies,Port de Dakar,85.31,1:19:00,0:44:00,2,64.79,73.47,29.3,34.34280683988678,9,0,0,0,95
2025-12-31,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Cheikh Ndiaye,17:04,19:51,Keur Massar,Diamniadio,39.12,2:47:00,0:51:00,3,14.06,18.78,10.63,27.168988669021076,15,1,0,0,79
2025-12-31,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Aminata Sy,12:56,14:50,Thiaroye,Yeumbeul,84.97,1:54:00,0:30:00,5,44.72,56.85,29.3,34.48752833699361,24,0,0,0,89
2025-12-31,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Mariama Wade,12:53,14:53,Yeumbeul,Parcelles Assainies,99.6,2:00:00,0:00:00,0,49.8,57.9,32.28,32.40604207459929,8,0,0,0,66
2025-12-31,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Ndèye Mbaye,08:14,10:47,Port de Dakar,SOCOCIM Rufisque,23.45,2:33:00,0:56:00,4,9.2,11.82,6.8,29.00330450402445,16,0,2,0,97
2025-12-31,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Aminata Sy,13:26,16:05,Pikine,Almadies,54.97,2:39:00,0:32:00,2,20.74,28.69,15.68,28.518244158308917,6,0,4,0,89
2025-12-31,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Fatou Sall,07:51,10:34,Mbao,Yeumbeul,65.36,2:43:00,1:45:00,5,24.06,31.55,21.07,32.2402180317622,29,0,0,0,68
2025-12-31,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Moussa Diouf,07:58,08:45,Plateau (Dakar),Mbao,74.1,0:47:00,0:00:00,0,94.6,104.41,25.05,33.80801922860343,20,0,0,0,74
2025-12-31,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Ousmane Fall,17:50,18:49,Plateau (Dakar),Diamniadio,128.56,0:59:00,1:25:00,5,130.74,147.89,43.04,33.47674156183037,12,0,0,0,85
2026-01-01,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Aïssatou Ba,09:39,12:20,Yeumbeul,Thiaroye,72.76,2:41:00,0:22:00,2,27.12,30.49,14.24,19.568229322020503,11,0,0,2,68
2026-01-01,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Astou Diallo,09:23,09:43,Parcelles Assainies,Bargny,106.55,0:20:00,0:21:00,1,319.65,358.34,19.98,18.7512420867826,30,0,1,0,63
2026-01-01,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Ndèye Mbaye,13:18,16:14,Bargny,Pikine,22.33,2:56:00,0:00:00,0,7.61,8.81,3.39,15.179350541967986,8,0,0,3,90
2026-01-01,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Babacar Sow,13:19,14:31,Parcelles Assainies,Mbao,54.83,1:12:00,0:21:00,3,45.69,63.96,10.22,18.635215005297685,23,0,2,0,74
2026-01-01,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,15:08,15:42,SOCOCIM Rufisque,Thiaroye,85.18,0:34:00,1:44:00,4,150.32,191.53,8.18,9.603225160316667,24,0,0,0,82
2026-01-01,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Cheikh Ndiaye,16:57,19:18,Port de Dakar,Thiaroye,106.52,2:21:00,0:32:00,2,45.33,53.54,9.16,8.60354570875214,17,3,0,0,85
2026-01-01,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Babacar Sow,14:39,16:34,Keur Massar,Bargny,145.04,1:55:00,0:48:00,4,75.67,93.78,14.59,10.056709367020526,5,0,0,0,67
2026-01-01,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Babacar Sow,09:57,12:23,Guédiawaye,Keur Massar,34.94,2:26:00,0:08:00,1,14.36,17.59,3.09,8.849070227597554,14,0,0,5,94
2026-01-01,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,07:56,09:17,Almadies,Grand Yoff,122.94,1:21:00,0:16:00,2,91.07,125.68,13.89,11.296992864833143,7,0,6,0,66
2026-01-01,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Abdou Gueye,09:03,11:44,Yeumbeul,Mbao,28.03,2:41:00,0:08:00,1,10.45,13.12,9.72,34.68274613971721,21,3,6,0,77
2026-01-01,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mamadou Diop,10:20,11:55,Bargny,Keur Massar,101.34,1:35:00,0:40:00,4,64.0,77.74,9.81,9.678533999147842,17,3,4,0,63
2026-01-01,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Aminata Sy,07:08,09:08,Mbao,Thiaroye,55.71,2:00:00,0:28:00,1,27.86,35.11,5.3,9.515305848387872,12,0,7,0,99
2026-01-01,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Alioune Seck,06:04,07:50,Guédiawaye,Mbao,140.16,1:46:00,0:21:00,3,79.34,96.25,12.76,9.104168730157504,28,0,0,0,62
2026-01-01,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Alioune Seck,11:20,13:58,Pikine,Keur Massar,140.65,2:38:00,1:00:00,3,53.41,68.45,27.26,19.382513110846983,12,0,0,0,65
2026-01-01,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Fatou Sall,17:14,18:02,SOCOCIM Rufisque,Diamniadio,35.29,0:48:00,1:24:00,3,44.11,56.98,3.73,10.568476771935705,8,0,0,0,77
2026-01-01,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Astou Diallo,18:26,19:51,Pikine,Almadies,21.66,1:25:00,1:00:00,4,15.29,20.82,2.09,9.639981871049793,16,0,4,0,71
2026-01-01,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Alioune Seck,09:40,10:56,Port de Dakar,Yeumbeul,89.85,1:16:00,0:21:00,1,70.93,91.41,9.2,10.234733287213478,27,0,6,3,88
2026-01-01,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Astou Diallo,07:31,08:42,Diamniadio,Bargny,101.58,1:11:00,0:32:00,4,85.84,104.7,11.91,11.722472560524661,29,0,3,0,96
2026-01-01,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Aïssatou Ba,10:52,12:51,Almadies,Parcelles Assainies,90.22,1:59:00,0:45:00,5,45.49,55.72,8.1,8.982116495282153,18,0,5,0,98
2026-01-01,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Astou Diallo,08:21,11:15,Plateau (Dakar),Keur Massar,35.91,2:54:00,0:36:00,3,12.38,16.34,9.89,27.538506223780885,11,5,0,4,74
2026-01-01,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Astou Diallo,11:51,14:39,Plateau (Dakar),Bargny,110.04,2:48:00,1:40:00,5,39.3,46.31,35.05,31.84981803561666,17,0,7,1,100
2026-01-01,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mariama Wade,13:24,14:08,Port de Dakar,Plateau (Dakar),134.86,0:44:00,1:55:00,5,183.9,236.61,46.8,34.700227631559834,25,0,0,0,63
2026-01-01,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Aïssatou Ba,13:34,14:22,Bargny,Thiaroye,88.96,0:48:00,1:55:00,5,111.2,137.14,16.5,18.546431360313473,22,0,0,1,71
2026-01-01,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Aïssatou Ba,06:10,06:46,Yeumbeul,Grand Yoff,33.82,0:36:00,1:45:00,5,56.37,75.83,5.58,16.49243369657125,6,2,1,0,69
2026-01-01,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,17:59,19:29,Bargny,Thiaroye,112.0,1:30:00,1:40:00,4,74.67,90.5,9.22,8.227960758352584,9,0,0,0,84
2026-01-01,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,14:06,16:42,Port de Dakar,Sébikotane,67.47,2:36:00,0:14:00,2,25.95,28.71,6.76,10.01980378117429,16,4,0,0,79
2026-01-01,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Mamadou Diop,15:39,18:28,Parcelles Assainies,Port de Dakar,137.88,2:49:00,1:50:00,5,48.95,54.48,26.69,19.358535122723957,18,5,4,0,97
2026-01-01,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Abdou Gueye,15:52,17:18,Diamniadio,Yeumbeul,46.99,1:26:00,0:28:00,1,32.78,40.48,8.76,18.643735955832703,16,0,0,0,78
2026-01-01,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Khadija Kane,15:46,16:44,Almadies,Keur Massar,27.67,0:58:00,0:12:00,2,28.62,32.5,5.05,18.244162563092104,20,0,0,0,61
2026-01-01,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Ousmane Fall,14:43,16:44,Sébikotane,Yeumbeul,90.54,2:01:00,1:15:00,5,44.9,55.76,25.38,28.02698788377073,18,0,8,5,87
2026-01-01,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Ibrahima Sarr,16:46,18:36,Grand Yoff,Bargny,116.52,1:50:00,0:00:00,0,63.56,82.39,39.22,33.65668995624477,20,2,6,0,90
2026-01-01,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Ibrahima Sarr,09:06,09:34,Pikine,Port de Dakar,29.57,0:28:00,0:00:00,0,63.36,84.57,8.81,29.785249527973072,18,0,0,4,71
2026-01-01,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Ibrahima Sarr,11:45,12:22,Port de Dakar,SOCOCIM Rufisque,86.68,0:37:00,0:15:00,1,140.56,171.41,22.38,25.818988122109946,9,5,0,0,60
2026-01-01,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Khadija Kane,06:11,08:58,Grand Yoff,Thiaroye,40.57,2:47:00,0:10:00,1,14.58,18.77,12.44,30.65772757893117,18,0,0,0,89
2026-01-02,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aminata Sy,18:10,20:56,Guédiawaye,Sébikotane,16.05,2:46:00,0:48:00,2,5.8,7.17,1.65,10.273408649725596,23,0,8,6,78
2026-01-02,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Cheikh Ndiaye,13:24,14:01,Keur Massar,Grand Yoff,43.51,0:37:00,0:18:00,3,70.56,81.9,4.79,11.00093940184614,6,0,4,5,87
2026-01-02,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ndèye Mbaye,12:47,14:59,Mbao,Keur Massar,126.52,2:12:00,0:30:00,1,57.51,72.68,12.56,9.925984515550573,25,0,6,0,61
2026-01-02,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Abdou Gueye,12:07,13:09,Pikine,Plateau (Dakar),49.4,1:02:00,1:06:00,3,47.81,62.25,4.32,8.74174390295398,27,0,0,4,60
2026-01-02,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Astou Diallo,18:59,20:30,Guédiawaye,Bargny,146.75,1:31:00,0:22:00,1,96.76,120.31,13.63,9.290668203119901,15,0,0,0,73
2026-01-02,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Astou Diallo,13:50,15:49,Yeumbeul,Almadies,94.7,1:59:00,2:05:00,5,47.75,57.88,10.22,10.790523746406183,16,0,2,0,100
2026-01-02,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Ousmane Fall,12:07,12:58,Guédiawaye,Bargny,11.21,0:51:00,0:00:00,0,13.19,16.64,1.23,10.993353172831378,17,0,0,0,61
2026-01-02,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mariama Wade,13:51,14:32,SOCOCIM Rufisque,Yeumbeul,63.57,0:41:00,0:23:00,1,93.03,118.25,7.14,11.232732966856219,7,5,0,0,69
2026-01-02,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Abdou Gueye,18:21,21:10,Guédiawaye,Thiaroye,64.15,2:49:00,0:32:00,4,22.78,27.39,11.05,17.220729837223686,14,0,0,0,71
2026-01-02,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Alioune Seck,06:06,07:21,Thiaroye,Bargny,35.75,1:15:00,0:32:00,4,28.6,38.31,9.35,26.161695300633745,13,0,1,0,74
2026-01-02,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Khadija Kane,06:23,08:04,Sébikotane,Bargny,91.18,1:41:00,2:15:00,5,54.17,67.06,30.57,33.53072361112028,8,0,2,0,97
2026-01-02,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Babacar Sow,11:14,13:26,Bargny,Thiaroye,144.75,2:12:00,0:42:00,3,65.8,81.71,12.1,8.360205138781962,20,0,1,1,73
2026-01-02,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Cheikh Ndiaye,13:42,15:32,Plateau (Dakar),Parcelles Assainies,11.71,1:50:00,1:00:00,2,6.39,7.88,1.06,9.041576418867413,16,0,7,0,82
2026-01-02,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Khadija Kane,10:28,12:41,Yeumbeul,Almadies,35.38,2:13:00,0:16:00,1,15.96,17.59,4.15,11.739106083667929,7,4,0,4,79
2026-01-02,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Astou Diallo,09:32,10:48,Almadies,Guédiawaye,137.62,1:16:00,1:12:00,3,108.65,151.08,12.1,8.790769195634194,5,0,0,0,78
2026-01-02,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Fatou Sall,06:30,07:49,Keur Massar,Port de Dakar,22.93,1:19:00,1:36:00,4,17.42,21.08,5.99,26.136089674429538,24,0,0,0,71
2026-01-02,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Khadija Kane,07:01,07:48,Pikine,Keur Massar,67.15,0:47:00,1:00:00,3,85.72,103.5,22.29,33.196634577694525,17,0,5,0,82
2026-01-02,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Khadija Kane,14:39,16:45,SOCOCIM Rufisque,Parcelles Assainies,125.17,2:06:00,0:35:00,5,59.6,67.77,33.12,26.459589307938256,25,0,0,0,100
2026-01-02,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Moussa Diouf,12:58,14:13,Grand Yoff,Parcelles Assainies,144.85,1:15:00,0:42:00,3,115.88,134.21,45.31,31.28078796444857,5,2,8,6,74
2026-01-02,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Fatou Sall,09:45,10:53,Parcelles Assainies,Sébikotane,75.68,1:08:00,0:30:00,5,66.78,91.07,22.17,29.297352869364104,13,0,0,6,98
2026-01-02,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Khadija Kane,07:32,08:47,Keur Massar,Bargny,59.29,1:15:00,0:29:00,1,47.43,64.64,9.89,16.680625039739514,9,2,0,0,79
2026-01-02,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Alioune Seck,18:04,20:10,Thiaroye,Parcelles Assainies,146.31,2:06:00,0:06:00,1,69.67,77.58,24.35,16.6449387375872,12,0,2,0,94
2026-01-02,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Mariama Wade,08:20,08:51,Mbao,Thiaroye,76.08,0:31:00,0:22:00,1,147.25,168.84,13.3,17.47764714568291,21,0,0,0,93
2026-01-02,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Moussa Diouf,17:44,20:37,Mbao,Pikine,44.26,2:53:00,0:00:00,0,15.35,21.02,7.4,16.729388014542717,13,0,0,0,67
2026-01-02,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Fatou Sall,08:47,10:02,Yeumbeul,Plateau (Dakar),73.84,1:15:00,0:24:00,4,59.07,74.87,14.33,19.4057842779712,20,0,8,0,60
2026-01-02,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Mariama Wade,16:05,17:58,Guédiawaye,Bargny,22.38,1:53:00,0:12:00,2,11.88,15.49,6.87,30.684237335745518,24,0,6,0,94
2026-01-02,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Abdou Gueye,13:49,15:34,Pikine,Mbao,138.89,1:45:00,1:30:00,3,79.37,89.59,35.05,25.238878029324376,22,0,7,0,60
2026-01-02,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Fatou Sall,17:51,18:27,SOCOCIM Rufisque,Guédiawaye,86.82,0:36:00,1:25:00,5,144.7,200.16,28.27,32.56432055423426,26,0,2,5,93
2026-01-02,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Fatou Sall,09:52,12:37,Plateau (Dakar),Keur Massar,12.15,2:45:00,1:08:00,4,4.42,5.46,3.07,25.25220067873242,30,0,1,6,73
2026-01-02,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Alioune Seck,13:44,15:25,SOCOCIM Rufisque,Pikine,91.52,1:41:00,0:18:00,3,54.37,66.04,26.82,29.307397736968227,13,0,0,4,75
2026-01-02,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Babacar Sow,15:12,15:34,Grand Yoff,Bargny,107.8,0:22:00,0:48:00,4,294.0,368.04,32.11,29.785215920095624,21,0,0,0,63
2026-01-03,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Moussa Diouf,07:31,09:56,Grand Yoff,Almadies,93.93,2:25:00,1:00:00,5,38.87,52.56,16.94,18.03444078451316,13,0,0,0,79
2026-01-03,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Khadija Kane,15:49,18:34,Yeumbeul,Plateau (Dakar),132.75,2:45:00,0:44:00,2,48.27,64.68,23.27,17.526439366468914,13,0,1,2,65
2026-01-03,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,12:37,15:09,Grand Yoff,Yeumbeul,22.23,2:32:00,1:40:00,5,8.78,9.98,1.81,8.121002793011742,10,0,3,0,61
2026-01-03,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,16:48,18:18,Port de Dakar,Yeumbeul,136.06,1:30:00,0:25:00,1,90.71,121.56,13.35,9.811830041926756,28,0,0,6,100
2026-01-03,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aminata Sy,10:11,10:27,SOCOCIM Rufisque,Almadies,70.43,0:16:00,1:20:00,5,264.11,309.24,8.37,11.884148415422976,24,0,3,2,63
2026-01-03,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Khadija Kane,12:41,15:06,Keur Massar,Port de Dakar,55.63,2:25:00,0:20:00,2,23.02,26.75,19.01,34.17635078469293,11,3,6,4,86
2026-01-03,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Ibrahima Sarr,18:48,20:26,Keur Massar,Port de Dakar,41.33,1:38:00,1:24:00,4,25.3,30.37,13.24,32.04507138521416,28,0,3,0,75
2026-01-03,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Ousmane Fall,18:41,19:12,Yeumbeul,Parcelles Assainies,92.16,0:31:00,0:00:00,0,178.37,230.38,27.82,30.18457461533041,19,0,0,0,68
2026-01-03,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Astou Diallo,13:21,14:02,Plateau (Dakar),Grand Yoff,86.09,0:41:00,1:24:00,3,125.99,175.44,13.35,15.512623599993939,15,4,0,0,96
